time,id,data,label,type
1508687539.651982,1642,2737625761476255488,1,Fuzzing
1536575028.843906,193,12857070653238804964,1,DoS
1536575040.125569,532,2199593624607,1,Fuzzing
1536575299.964641,201,9515403454768484352,1,Fuzzing
1536575216.116818,209,54044294989806848,1,DoS
1536574177.682026,455,824600166463,0,Normal
1536574571.140272,500,0,0,Normal
1508687522.320579,710,281474976710640,1,Fuzzing
1508687509.653791,0,0,1,DoS
1536574832.570883,1233,67077255004160,0,Normal
1536575199.425571,497,12540836112500785266,1,DoS
1536574956.066852,193,1175916062925242271,1,Fuzzing
1536575320.90621,485,6639010019222225322,1,Replay
1536574394.102294,508,74592565340405973,0,Normal
1536575309.946819,241,57178903805952,1,DoS
1536574054.700723,241,57178903805952,0,Normal
1536575068.193292,241,11252818509824,1,Replay
1508687341.91335,852,535365405703667712,0,Normal
1536575133.361959,810,795484800016063093,1,DoS
1536575171.777362,479,9302185030333759488,1,Fuzzing
1508687532.382103,1116,0,1,Fuzzing
1536575166.150434,417,71745019122688,1,Replay
1536574611.602558,456,4899634923897306112,0,Normal
1536575229.168256,298,67677629339152528,1,Fuzzing
1536574643.136461,485,6629358369033421105,0,Normal
1536575174.609612,528,100663805,1,Replay
1536575288.314492,209,54044294989806848,1,Fuzzing
1536574989.035454,193,16383964473160765452,1,Fuzzing
1508687414.974023,198,9445596533115888317,0,Normal
1536575345.014349,241,11261475553280,1,Replay
1536575004.026007,456,4899634923897306112,1,Fuzzing
1536574988.722403,479,9302185030333759488,1,Fuzzing
1536574821.248411,961,533103710285332480,0,Normal
1536574066.905169,417,71745539679488,0,Normal
1508687549.378129,144,0,1,Fuzzing
1536574986.099451,500,0,1,Fuzzing
1536575044.003986,209,54044294989806848,1,Fuzzing
1536574550.63419,193,9422170651953925239,0,Normal
1536574193.679336,497,12540836112500785266,0,Normal
1508687536.768452,695,3774873089,1,Fuzzing
1536575309.773334,455,549739036735,1,Fuzzing
1536575300.065687,508,844695513071745,1,Fuzzing
1536575242.701389,249,141018963332038656,1,Fuzzing
1536574571.895179,508,86128375051059643,0,Normal
1536574988.726424,455,63,1,Replay
1536574079.68202,500,0,0,Normal
1536574722.742304,452,27797865858334720,0,Normal
1536574511.423701,201,9230186866026745857,0,Normal
1508687484.266377,198,9079116113438614743,1,Fuzzing
1508687482.586888,394,3602879731592331264,1,Fuzzing
1536575206.73878,840,12314664475,1,Fuzzing
1536573970.520687,197,11530237418473258775,0,Normal
1536575081.326409,647,0,1,Fuzzing
1536574948.397325,193,11546470350451832916,1,Fuzzing
1536574142.156078,481,136416,0,Normal
1508687508.188138,0,0,1,DoS
1536574077.356747,456,9511320942324628479,0,Normal
1536575082.624628,532,6641662782517,1,Fuzzing
1536574059.207089,455,824600166463,0,Normal
1536574150.562565,197,17562032880564036913,0,Normal
1536574276.598086,485,6701341195961893593,0,Normal
1536575235.396228,455,824600166463,1,Fuzzing
1508687467.855963,198,9196489288941351648,0,Normal
1536573996.434311,979,52952479993707264,0,Normal
1536574941.148169,455,549739036735,1,Replay
1536574235.339948,761,36029926729581831,0,Normal
1536575159.874387,249,141018963332038656,1,Replay
1508687528.457311,302,13438697812820754176,1,Fuzzing
1536574508.769643,969,506092008125759488,0,Normal
1536575044.513462,197,7197496797791176868,1,Fuzzing
1536575322.505689,352,767921008131,1,Replay
1508687514.885343,0,0,1,DoS
1508687295.496703,1116,0,0,Normal
1536575060.549064,241,11252818509824,1,Replay
1536574433.930219,456,4899634923897306112,0,Normal
1508687511.486907,302,14807838320368811776,1,Fuzzing
1536575059.053944,489,6755459570597888,1,Replay
1536574071.560161,1259,13841419473079420121,0,Normal
1536574818.44664,500,0,0,Normal
1536575248.056831,528,0,1,Fuzzing
1536575004.43527,389,6155,1,Fuzzing
1536574206.0611,532,6598713764917,0,Normal
1536575220.976445,197,10422610762204621160,1,Replay
1536575125.212885,844,17924045102089568264,1,DoS
1536575150.388932,193,11591294351448952209,1,DoS
1536573971.60742,485,6630651183029551698,0,Normal
1536575240.353144,451,480766604600148483,1,DoS
1508687520.221352,710,281474976710640,1,Replay
1508687482.147327,502,2170878195275268094,1,Replay
1536574293.97593,197,15115283333599987081,0,Normal
1536574602.290499,647,12648448,0,Normal
1536575047.824951,499,4226048,1,Fuzzing
1536574868.933923,1105,0,0,Normal
1536575308.743246,389,7166,1,Fuzzing
1508687512.377824,668,2637742233419251711,1,Fuzzing
1536575196.275734,249,0,1,Fuzzing
1536575267.115305,455,63,1,Fuzzing
1536575024.43376,249,54324670505156608,1,Fuzzing
1536574468.378279,209,36029621619195392,0,Normal
1536574968.25783,249,0,1,DoS
1536575337.840808,211,3167093821620162560,1,Fuzzing
1536574179.03568,241,30790624739328,0,Normal
1536575023.88415,193,12895172115584476834,1,Replay
1536574857.010412,485,6701308210613060283,0,Normal
1536575002.483503,0,0,1,DoS
1508687553.874329,532,64510,1,Fuzzing
1536575298.204657,419,9223372036854775808,1,Replay
1536574690.814081,241,108018431688704,0,Normal
1536575008.908188,485,6629304492644892909,1,DoS
1536574616.051585,193,16192608875327548467,0,Normal
1536574851.604707,211,3175358824756350976,0,Normal
1536575105.59949,417,71745019131904,1,Fuzzing
1536574117.330423,249,0,0,Normal
1536574484.367539,197,10463605472363010268,0,Normal
1536575194.250437,211,3170365912389849088,1,DoS
1536575265.12389,241,57200378642432,1,Replay
1536575103.850805,193,4728506904111540960,1,Replay
1536574980.298573,453,3306253223825245654,1,Fuzzing
1536574019.919107,489,27021657904254976,0,Normal
1536574940.447607,193,8127208711636569778,1,DoS
1536574756.602943,249,0,0,Normal
1536574127.936249,723,217580156997337088,0,Normal
1536575157.899923,249,0,1,Replay
1536574314.335792,451,500470119257876739,0,Normal
1536574780.382036,241,37572378099712,0,Normal
1536575234.796104,209,54044294989806848,1,DoS
1536575297.105286,452,5360059326515906046,1,Fuzzing
1536574889.618927,417,71745237231104,0,Normal
1536575262.907774,481,7360,1,Fuzzing
1536575276.36505,389,7160,1,Fuzzing
1536575213.051594,417,71745019118848,1,Replay
1536574024.208731,209,54044294989806848,0,Normal
1536574714.147905,389,6192,0,Normal
1536574064.385558,485,6629307722426745309,0,Normal
1536574943.950684,381,37539138179040,1,Replay
1536574307.630775,241,94884421697536,0,Normal
1536575066.396665,201,9515340752540995584,1,Replay
1536575280.235102,499,15360,1,DoS
1536575345.883271,842,27,1,DoS
1536574953.127741,209,54044294989806848,1,Replay
1508687556.67103,502,2170875910356533246,1,DoS
1536574571.433269,193,13893438904727445073,0,Normal
1536575231.851627,249,141018963332038656,1,Replay
1536575007.173104,453,3203796499765659581,1,DoS
1536575174.74117,381,37539138178954,1,Replay
1536575074.003463,761,49540751381497101,1,DoS
1536574959.051972,1001,163221642187619,1,Replay
1536574944.49804,209,0,1,Fuzzing
1536574558.59437,197,4816029867955626730,0,Normal
1536574700.823517,485,6629313151298961621,0,Normal
1536574582.173011,193,16350081608226105733,0,Normal
1536575078.799464,453,3171708434053465598,1,DoS
1536574661.119571,193,10581720206189367995,0,Normal
1536575311.458227,977,80783318318329407,1,Fuzzing
1536575165.910732,1105,0,1,Replay
1536575276.122048,313,0,1,Fuzzing
1536574091.308443,500,0,0,Normal
1536575107.863791,564,0,1,Replay
1536573985.999857,197,6959854733665962279,0,Normal
1536574097.227717,753,81873866768,0,Normal
1536575251.82665,211,3191246780662616065,1,Replay
1536574556.690512,485,6701109199008432646,0,Normal
1508687402.444018,198,9232801450722637982,0,Normal
1536575206.47478,485,6700860915387990857,1,DoS
1536575288.894656,761,845554640748807,1,Replay
1536575326.417673,298,67677633634119824,1,Fuzzing
1536574068.016771,389,6171,0,Normal
1536574221.639528,197,17448231958189675357,0,Normal
1508687493.749784,1608,18446727026925567006,1,DoS
1536574358.958493,211,3163800771410006017,0,Normal
1536574214.64986,389,7128,0,Normal
1536574724.984956,969,506092008125759488,0,Normal
1508687305.794856,529,22016723361988608,0,Normal
1536575173.40911,456,287948901175016449,1,Fuzzing
1536575010.964841,197,12848527876319561463,1,Replay
1536575208.729315,500,0,1,DoS
1536575148.053693,647,4390912,1,Fuzzing
1536574707.600647,753,909741445328,0,Normal
1536575286.724579,489,4503659761565696,1,Fuzzing
1536574335.294224,197,5874469491456930364,0,Normal
1536575234.529426,479,9302185030333759488,1,Replay
1536574144.017524,201,9230905947033964544,0,Normal
1536574226.468739,201,9515480446352297984,0,Normal
1536574726.345833,481,7360,0,Normal
1536574008.034656,1011,211244062292330,0,Normal
1536574241.364817,313,0,0,Normal
1536574171.213083,562,0,0,Normal
1508687522.719774,1588,8388608,1,DoS
1536574325.05841,1105,0,0,Normal
1536575283.402023,485,6700894931730301541,1,Replay
1536575112.397971,211,3158486788763291650,1,Replay
1536574158.43739,985,516,0,Normal
1536575129.401838,761,23363578547404813,1,Fuzzing
1536574365.973382,456,4899634923897306112,0,Normal
1536574973.656896,209,0,1,Replay
1536575257.385463,209,36029621619195392,1,Fuzzing
1536575221.981966,241,57178903805952,1,Fuzzing
1536575012.376807,311,1657781652279011336,1,DoS
1536574251.260695,311,721033483284588552,0,Normal
1536575223.553199,452,27797668292526551,1,DoS
1536574538.235776,489,60397912064,0,Normal
1536574943.950236,977,77475987339619903,1,Replay
1508687307.13907,1628,7525504,0,Normal
1536574981.2999,842,8472622875,1,Fuzzing
1536574108.854181,197,9356940520452489275,0,Normal
1536574021.720475,485,6633705700436476298,0,Normal
1536574888.910925,761,845554640748551,0,Normal
1536575034.846956,381,37539138179047,1,Replay
1536574998.372267,0,0,1,DoS
1536574373.911185,485,6630823947468276204,0,Normal
1536575170.46203,249,141018963332038656,1,DoS
1536574952.938487,562,0,1,Replay
1536575126.325488,451,504410790405614848,1,DoS
1536574932.146056,451,477388840455110659,1,Replay
1536574491.463131,501,16285016317398876456,0,Normal
1536574180.693019,201,9232075802156208150,0,Normal
1536575183.225867,419,9223372036854775808,1,DoS
1536574400.401312,389,6155,0,Normal
1536574829.322493,197,6930204335667170062,0,Normal
1536574780.37711,810,795628037175332638,0,Normal
1536575302.207765,707,522706204347096576,1,Fuzzing
1536575308.913691,455,824600166463,1,Fuzzing
1536575064.909559,249,0,1,Fuzzing
1508687503.825267,951,55838862442304,1,Replay
1536574694.115129,417,71744918454272,0,Normal
1536575009.849766,707,513699013682283008,1,Fuzzing
1508687468.626197,390,7907904306806826,0,Normal
1536574264.435929,241,4299161600,0,Normal
1536574692.401183,753,81873866768,0,Normal
1536574282.435876,479,9302185030333759488,0,Normal
1536575155.668953,197,16347416134353341280,1,Replay
1536574603.581988,193,8229933385812366631,0,Normal
1536575274.955947,485,6694990482918867623,1,Replay
1536574504.111125,485,6698745249008714391,0,Normal
1536574982.34522,201,9235938356322373662,1,Replay
1536574967.713277,499,15360,1,Fuzzing
1536575208.107906,489,1142788465838456832,1,Fuzzing
1536574951.082456,249,0,1,Fuzzing
1536574742.077963,844,16263078762216030224,0,Normal
1536574572.083929,455,1099461296191,0,Normal
1536575125.980348,197,15050473934944604905,1,Fuzzing
1536575249.846963,761,42785296105866752,1,Replay
1508687331.893161,529,22014528080052224,0,Normal
1536575181.491279,241,81668807327744,1,Replay
1536575027.549467,501,16501189099512660240,1,Replay
1536574233.23206,249,0,0,Normal
1536575208.950363,499,4226048,1,Replay
1536575042.634352,211,3167093821620162563,1,Fuzzing
1536574044.324386,241,43980469305344,0,Normal
1536574421.333106,866,0,0,Normal
1536575271.126492,201,9228765184523243522,1,Fuzzing
1536574077.075453,193,2467209655567800940,0,Normal
1536575224.247588,562,0,1,DoS
1536575287.227286,211,3177218111803756544,1,Replay
1536574853.217129,201,9227331421176139776,0,Normal
1536575030.744846,456,4899634923897306112,1,DoS
1536574315.734872,197,15036130199090479936,0,Normal
1536575250.167421,562,0,1,DoS
1508687398.68205,390,7916701205135402,0,Normal
1536575009.64591,456,14123006960751950846,1,Fuzzing
1536575114.980815,197,15165098309928249332,1,Fuzzing
1536574047.009969,564,0,0,Normal
1536574770.31735,419,9223372036854775808,0,Normal
1536574884.073032,564,0,0,Normal
1536574813.032895,193,5886399056241184593,0,Normal
1536574219.593476,201,9227301721477287936,0,Normal
1536575305.063231,193,11555031063160123082,1,DoS
1536574568.389158,479,9302185030333759488,0,Normal
1536574866.911089,209,18014948248583936,0,Normal
1508687522.898991,502,2170875910352666622,1,DoS
1508687333.518333,390,9337258683990058,0,Normal
1536574828.143084,389,7160,0,Normal
1536575148.050333,456,287948901175016449,1,Replay
1508687519.383009,1503,132,1,Fuzzing
1536574771.791899,419,9223372036854775808,0,Normal
1536575280.706625,562,0,1,Fuzzing
1536575205.725088,485,6700967155799688016,1,Replay
1536574995.315422,0,0,1,DoS
1536574611.744325,961,533103710285332480,0,Normal
1536575227.974994,241,43984764272640,1,Replay
1536574961.999436,647,12648448,1,Replay
1536575278.507238,707,517358192674494208,1,Fuzzing
1536573970.615393,201,9516384244910264320,0,Normal
1536575251.738641,211,3192386987105521665,1,Replay
1536574881.210391,209,54044294989806848,0,Normal
1508687439.736349,850,1543503872,0,Normal
1536575161.825943,453,3202107585501397976,1,DoS
1536574777.455298,455,63,0,Normal
1508687374.153779,668,2191316155782660095,0,Normal
1536574457.711075,1105,0,0,Normal
1536575262.603575,453,3171989913326585342,1,DoS
1536574141.683474,455,824600166463,0,Normal
1536575120.852062,451,501033112160974339,1,DoS
1536574141.407353,479,9302185030333759488,0,Normal
1536574526.390954,723,217580156997337088,0,Normal
1536575190.575023,249,0,1,DoS
1536574933.150058,842,9294719515,1,Fuzzing
1536574713.01101,1257,247802765974055,0,Normal
1508687551.053129,1608,18446727026053137950,1,Fuzzing
1536574178.35087,193,2328435501958068276,0,Normal
1536574450.252094,241,57178903805952,0,Normal
1508687502.450157,1297,264038951271981,1,Fuzzing
1536574187.782714,456,4899634923897306112,0,Normal
1536574442.26079,417,71749314084864,0,Normal
1536574263.235438,501,17095664250325565899,0,Normal
1536574411.351104,455,824600166463,0,Normal
1536573979.780167,193,13860988132210963319,0,Normal
1536574492.177027,197,6954481362373244800,0,Normal
1536574838.195405,313,0,0,Normal
1508687410.28463,695,3774873089,0,Normal
1536574283.037541,647,4390912,0,Normal
1536574546.395491,389,7166,0,Normal
1536574760.571692,241,43984764272640,0,Normal
1536575051.234113,211,3175886616107487232,1,DoS
1536575273.794671,209,54044294989806848,1,Replay
1508687427.134412,302,14375491657703358208,0,Normal
1536575300.823571,389,6145,1,DoS
1536574599.472862,389,6152,0,Normal
1536575047.074123,456,9511320942324628479,1,Replay
1536574982.750832,977,87609086501204031,1,Replay
1536574987.026959,508,375768810440946261,1,Fuzzing
1536574358.135358,419,9223372036854775808,0,Normal
1536574125.305988,417,71745019117568,0,Normal
1508687506.353496,0,0,1,DoS
1536574116.930798,211,3150717639601426440,0,Normal
1536575179.629161,562,0,1,Replay
1536574616.582441,456,14123006960751950846,0,Normal
1536574277.597076,455,824600166463,0,Normal
1536574135.560653,1906,18691697672192,0,Normal
1536574463.96873,209,18014948248583936,0,Normal
1508687494.886537,144,0,1,Fuzzing
1536574140.138274,485,6701158814470636115,0,Normal
1536575146.098537,201,9227406145017155584,1,Fuzzing
1508687490.536359,144,0,1,Fuzzing
1536574709.589471,201,9231074116662988813,0,Normal
1536574820.18395,508,312718183729504820,0,Normal
1536573969.60601,1300,3480229472786268464,0,Normal
1508687350.32057,1588,8388608,0,Normal
1508687503.158009,394,4147861739863801856,1,DoS
1536575224.689182,563,0,1,DoS
1536575314.713921,508,18376657504588288498,1,DoS
1536574256.807347,193,9242310698376971465,0,Normal
1536574689.783475,241,138826232102912,0,Normal
1536574690.45953,842,1644192283,0,Normal
1536575102.052642,479,9302185030333759488,1,Fuzzing
1536574636.881447,528,0,0,Normal
1536575220.461195,241,57178903805952,1,Fuzzing
1508687530.041392,710,281474976710640,1,Replay
1536573968.532635,501,17095664194490991255,0,Normal
1536574172.059866,1417,1738238508254413001,0,Normal
1508687435.30335,1379,9536,0,Normal
1536575046.535178,499,8436736,1,Replay
1536575099.511445,197,16407829925964439426,1,DoS
1536574954.249453,501,17095664250325565771,1,Fuzzing
1536575205.491022,1105,0,1,Fuzzing
1536575022.699569,241,30790624739328,1,Fuzzing
1536575119.710533,193,11624033551419360307,1,Fuzzing
1536575205.989491,1105,0,1,Replay
1536574259.310543,479,9302185030333759488,0,Normal
1536574039.368395,508,301188464282456276,0,Normal
1536574540.505773,456,14123006960751950846,0,Normal
1536575134.52095,508,47571255339012545,1,Replay
1536574882.19283,211,3181376422400757761,0,Normal
1536575016.44997,707,531994869988647680,1,DoS
1536574492.848319,456,4899634923897306112,0,Normal
1536575230.656646,209,18014948248583936,1,Replay
1536574444.286228,1105,0,0,Normal
1536575047.576521,562,0,1,Replay
1508687558.161303,390,13093208124888234,1,Fuzzing
1536574125.130332,211,3177019057249521664,0,Normal
1536574947.903023,241,24438368108544,1,Replay
1536574296.86064,501,16285016317398876464,0,Normal
1536575321.113052,209,54044294989806848,1,DoS
1536574408.921128,352,767921008131,0,Normal
1536575198.854577,707,519891471759880704,1,Replay
1536574996.732829,211,3178556231279185922,1,Fuzzing
1536575072.982345,193,15244417986074021133,1,DoS
1536574885.432047,508,113435785709023537,0,Normal
